Customer;XDC;Size;Coating;Amount;Fitting;Date_Order;Date_Delivery_Ought;Date_Delivery_Is;Delivery_Comment;General_Comment;Division_Tag;Machine;Machine_Comment;Machine_Type;Training_Kits;Dummy_Sets;Channels;Delivery_Time;Locality_Country;Locality_City;Sci_Ltd;Sci_Inc;Contract_Manufacturing;Replacement_Delivery;Replacement_for_ID;PO;PO_Inc;OC_AG;OC_Inc;Date_Order_Month;Date_Delivery_Month;Date_Order_Year;Date_Delivery_Year
ADC;PDC;80;T2;5.0;S3;2021-12-01;2021-12-23;2022-05-10;Part 1;December call off;;;;;;;;160.0;Ireland;Donegal;;;;;;4700765574-1417-IED;;25718;;2021-12;2022-05;2021;2022.0
Nypro Limited / DnaNudge;PDC;80;T1;2.0;S5/S11;2020-09-30;2020-10-15;2020-12-14;Mirko (email vom 30.09.2020);Teil 1 November;;;;;;;;75.0;Ireland;Dublin;;;1.0;;;Mirko Email 30.09.20;;;;2020-09;2020-12;2020;2020.0
Scienion Ltd;PDC;70;T1;3.0;S5/S11;2021-01-15;;2022-04-12;;;;;;;;;;452.0;UK;Chichester;;;1.0;;;Ashley Email 15.01.21;;;;2021-01;2022-04;2021;2022.0
Flashdx Shenzhen Inc;PDC;60;T2;2.0;S5/S11;2020-12-07;;2021-06-08;;Als Preiskompensation PDC60 für PDC50;;;;;;;;183.0;China;Shenzhen;;;;;;0200508-FLASHDX;;25137.0;;2020-12;2021-06;2020;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-19;2021-01-26;2021-01-21;;;;;;;;;;2.0;Ireland;Donegal;;;;1.0;97109;4700725753;;25392.0;;2021-01;2021-01;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-19;2021-01-26;2021-01-21;;97032 reconditioned zurück;;;;;;;;2.0;Ireland;Donegal;;;;1.0;97032;4700725753;;25392.0;;2021-01;2021-01;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-19;2021-01-26;2021-01-21;;;;;;;;;;2.0;Ireland;Donegal;;;;1.0;110559;4700707507;;25247.0;;2021-01;2021-01;2021;2021.0
Pamgene International B.V.;PDC;70;;4.0;S5/S11;2021-01-20;2021-05-14;2021-05-14;;;;;;;;;;114.0;Netherlands;Hertogenbosch;;;;;;PO-MAN-000313;;25733.0;;2021-01;2021-05;2021;2021.0
Utrecht University (UMC);PDC;70;T3;1.0;S5/S11;2021-01-20;2021-06-18;2021-06-04;;;;;;;;;;135.0;Netherlands;Utrecht;;;;;;4410056099;;25759;;2021-01;2021-06;2021;2021.0
European Commission (JRC);PDC;70;T1;2.0;S3;2020-12-08;2021-04-01;2021-05-05;Fitting-Korrektur;;Joint Research Center;;;;;;;148.0;Italy;Ispra;;;;;;F.B798270;;25643.0;;2020-12;2021-05;2020;2021.0
European Commission (JRC);PDC;70;T3;2.0;S3;2020-12-08;2021-04-01;2021-05-05;Fitting-Korrektur;;Joint Research Center;;;;;;;148.0;Italy;Ispra;;;;;;F.B798270;;25643.0;;2020-12;2021-05;2020;2021.0
ADC;PDC;80;T2;40.0;S3;2020-11-01;;2021-01-21;;;;;;;;;;81.0;Ireland;Donegal;;;;;;4700725753;;25392;;2020-11;2021-01;2020;2021.0
ADC;PDC;80;T2;40.0;S3;2020-12-01;;2021-02-24;;;;;;;;;;85.0;Ireland;Donegal;;;;;;4700725753;;25392;;2020-12;2021-02;2020;2021.0
Uni Nottingham;PDC;90;T2;1.0;S5/S11;2021-01-20;2021-07-02;2021-07-06;;;;;;;;;;167.0;UK;Nottingham;;;;;;4454925;;25737.0;;2021-01;2021-07;2021;2021.0
Alkor Impex Ltd;PDC;70;;3.0;S5/S11;2021-01-22;2021-04-16;2021-05-17;;;;;;;;;;115.0;Russia;St. Petersburg;;;;;;Sep 21;;25754;;2021-01;2021-05;2021;2021.0
RCPE GmbH;PDC;90;T3;1.0;S5/S11;2021-01-19;;2021-07-23;;;;;;;;;;185.0;Austria;Graz;;;;;;#423 (VBHNPHSJO);;25738.0;;2021-01;2021-07;2021;2021.0
Scienion Inc;PDC-C;CS;;6.0;S5/S11;2021-01-16;;2021-01-26;;;;;;;;;;10.0;USA;Tempe;;;;;;Joshua Email 16.01.21;;;;2021-01;2021-01;2021;2021.0
McMaster Uni;PDC;80;T4;1.0;S5/S11;2021-01-19;2021-07-30;2021-07-30;;;;;;;;;;192.0;Canada;Hamilton;;1.0;;;;#421;100534;25740.0;201696.0;2021-01;2021-07;2021;2021.0
Rice University;PDC;80;;2.0;S5/S11;2021-01-19;;2021-06-18;;;;;;;;;;150.0;USA;Houston;;1.0;;;;X0267778;100535;25741.0;201697.0;2021-01;2021-06;2021;2021.0
Rice University;PDC;70;T3;3.0;S5/S11;2021-01-19;;2021-06-18;;;;;;;;;;150.0;USA;Houston;;1.0;;;;X0267778;100535;25741.0;201697.0;2021-01;2021-06;2021;2021.0
Rice University;PDC;70;T1;1.0;S5/S11;2021-01-19;;2021-06-18;;;;;;;;;;150.0;USA;Houston;;1.0;;;;X0267778;100535;25741.0;201697.0;2021-01;2021-06;2021;2021.0
Randox Teoranta;PDC;80;;27.0;S5/S11;2021-01-14;;2021-03-30;;;;;;;;;;75.0;Ireland;Dungloe;;;;;;522705;;25744.0;;2021-01;2021-03;2021;2021.0
Mobidiag Ltd (Hologic);PDC;80;T4;6.0;S5/S11;2021-01-18;;2021-04-21;;;;;;;;;;93.0;Finnland;Espoo;;;;;;20210118EMI;;25745.0;;2021-01;2021-04;2021;2021.0
Duke University Healthsystems Inc;NDC;NM;T2;1.0;LEE;2021-01-22;;2021-08-30;Dummy-Kit @ 2021-07-05;;;1.0;S12 Lite (Nano);S12;;1;2;220.0;USA;Durham;;1.0;;;;4550968773;100537;25849;201701.0;2021-01;2021-08;2021;2021.0
Duke University Healthsystems Inc;NDC;NL;T2;1.0;LEE;2021-01-22;;2021-08-30;maybe May;;;1.0;S12 Lite (Nano);S12;;;2;220.0;USA;Durham;;1.0;;;;4550968773;100537;25849;201701.0;2021-01;2021-08;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-25;;2021-02-09;;;;;;;;;;15.0;UK;Witney;;;;1.0;111320;0A84702;;25330.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-25;;2021-02-09;;;;;;;;;;15.0;UK;Witney;;;;1.0;110622;0A84702;;25330.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-25;;2021-02-09;;;;;;;;;;15.0;UK;Witney;;;;1.0;106986;0A84702;;25330.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-25;;2021-02-09;;;;;;;;;;15.0;UK;Witney;;;;1.0;107472;0A84702;;25330.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-25;;2021-02-09;;;;;;;;;;15.0;UK;Witney;;;;1.0;96213;0A84702;;25330.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-25;;2021-02-04;;reconditioned to be sent back;;;;;;;;10.0;UK;Witney;;;;1.0;93870;0A84702;;25330.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-25;;2021-02-04;;reconditioned to be sent back;;;;;;;;10.0;UK;Witney;;;;1.0;96182;0A84702;;25330.0;;2021-01;2021-02;2021;2021.0
Nypro Limited / DnaNudge;PDC;70;T1;5.0;S5/S11;2021-01-26;2021-02-12;2021-02-23;Part 1;CM Berlin;;;;;;;;28.0;Ireland;Dublin;;;1.0;;;Mirko (email vom 26.01.2021);;25794;;2021-01;2021-02;2021;2021.0
Nypro Limited / DnaNudge;PDC;70;T1;2.0;S5/S11;2021-01-26;2021-02-12;2021-05-17;;CM Dortmund;;;;;;;;111.0;Ireland;Dublin;;;1.0;;;Mirko (email vom 26.01.2021);;25794;;2021-01;2021-05;2021;2021.0
Nypro Limited / DnaNudge;PDC;70;T1;4.0;S5/S11;2021-01-26;2021-02-12;2021-04-20;;CM Chichester;;;;;;;;84.0;Ireland;Dublin;;;1.0;;;Mirko (email vom 26.01.2021);;25795.0;;2021-01;2021-04;2021;2021.0
GENSPEED Biotech GmbH;PDC;70;;4.0;S5/S11;2021-01-26;;2021-03-03;;;;;;;;;;36.0;Austria;Rainbach;;;;;;#425 (RFZTZJJNM);;25753.0;;2021-01;2021-03;2021;2021.0
Scienion Inc;PDC;80;T3;1.0;S5/S11;2021-01-26;;2022-05-19;;;;;;;;;;478.0;USA;Tempe;;;;;;20210126Tom/100540;;25751.0;;2021-01;2022-05;2021;2022.0
UniSensor S.A.;PDC;80;T1;2.0;S5/S11;2021-01-26;;2021-06-10;;;;;;;;;;135.0;Belgium;Ougree;;;;;;809339;;25776.0;;2021-01;2021-06;2021;2021.0
UniSensor S.A.;PDC;80;T2;10.0;S5/S11;2021-01-26;;2021-06-10;;;;;;;;;;135.0;Belgium;Ougree;;;;;;809339;;25776.0;;2021-01;2021-06;2021;2021.0
UniSensor S.A.;PDC;80;T3;2.0;S5/S11;2021-01-26;;2021-06-10;;;;;;;;;;135.0;Belgium;Ougree;;;;;;809339;;25776.0;;2021-01;2021-06;2021;2021.0
Vitro S.A.;PDC;90;T2;6.0;S5/S11;2021-01-25;2021-04-19;2021-06-29;;;;;;;;;;155.0;Spain;Granada;;;;;;CP21-000269;;25743.0;;2021-01;2021-06;2021;2021.0
Randox Teoranta;PDC;80;;16.0;S5/S11;2020-11-24;2021-01-11;2021-03-01;Teil 2;;;;;;;;;97.0;Ireland;Dungloe;;;;;;522420;;25616.0;;2020-11;2021-03;2020;2021.0
Pamgene International B.V.;PDC;70;;1.0;S5/S11;2020-12-02;;2021-03-17;Teil 2;;;;;;;;;105.0;Netherlands;Hertogenbosch;;;;;;PO-MAN-000299;;25635.0;;2020-12;2021-03;2020;2021.0
D-Tek;PDC;80;T3;2.0;S5/S11;2021-01-29;2021-04-23;2021-07-06;;;;;;;;;;158.0;Belgium;;;;;;;21SC0129;;25778.0;;2021-01;2021-07;2021;2021.0
HelixBind Inc;PDC;80;T1;1.0;S5/S11;2021-01-29;2021-04-23;2021-03-12;;;;;;;;;;42.0;USA;Boxborough;;1.0;;;;#428 (UBGLNSHEY);100542;25787.0;;2021-01;2021-03;2021;2021.0
HelixBind Inc;PDC;80;T2;1.0;S5/S11;2021-01-29;2021-04-23;2022-05-14;;;;;;;;;;470.0;USA;Boxborough;;1.0;;;;#428 (UBGLNSHEY);100542;25787.0;;2021-01;2022-05;2021;2022.0
iLINE Microsystems S.L.;PDC;90;;4.0;S5/S11;2021-02-01;2021-04-26;2021-04-26;;;;;;;;;;84.0;Spain;San Sebastian;;;;;;2100073;;25758.0;;2021-02;2021-04;2021;2021.0
Siemens Healthineers Nederland B.V.;PDC;80;T3;10.0;S5/S11;2021-02-01;2021-04-26;2021-05-25;;;;;;;;;;113.0;Netherlands;Eindhoven;;;;;;4530446509;;25786.0;;2021-02;2021-05;2021;2021.0
Vidya Holdings Ltd;PDC;90;T3;2.0;S5/S11;2021-02-01;;2021-02-01;;;;;;S5/S11;;;;0.0;UK;London;;;;;;M20210201-1;;25762.0;;2021-02;2021-02;2021;2021.0
Vidya Holdings Ltd;PDC;80;T3;4.0;S5/S11;2021-02-01;2021-03-31;2021-03-18;;Q1 call off;;;;;;;;45.0;UK;London;;;;;;CO20210201-1;;25763.0;;2021-02;2021-03;2021;2021.0
Vidya Holdings Ltd;PDC;80;T3;4.0;S5/S11;2021-02-01;2021-06-30;2021-03-18;;Q2 call off;;;;;;;;45.0;UK;London;;;;;;CO20210201-1;;25763.0;;2021-02;2021-03;2021;2021.0
Vidya Holdings Ltd;PDC;80;T3;4.0;S5/S11;2021-02-01;2021-09-30;2021-03-18;;Q3 call off;;;;;;;;45.0;UK;London;;;;;;CO20210201-1;;25763.0;;2021-02;2021-03;2021;2021.0
LEX Diagnostics Ltd;PDC;70;T1;3.0;S5/S11;2021-02-02;2021-04-27;2021-04-20;;;;;;;;;;77.0;UK;Hertfordshire;;;;;;#429 (YEYQDDMTA);;25760.0;;2021-02;2021-04;2021;2021.0
AstraZeneca UK Ltd;PDC-C;CM;;1.0;S5/S11;2021-02-02;2021-05-28;2021-05-28;;;;;;;;;;115.0;UK;Macclesfield;;;;;;#431 (JFFYWKKOB);;25761.0;;2021-02;2021-05;2021;2021.0
MiDIAGNOSTICS;PDC;70;T3;2.0;S5/S11;2021-02-01;2021-05-28;2021-05-06;Part 1;;;;;;;;;94.0;Belgium;Heverlee;;;;;;#426;;25767.0;;2021-02;2021-05;2021;2021.0
MiDIAGNOSTICS;PDC;100;T3;2.0;S5/S11;2021-02-01;2021-06-25;2021-06-23;;;;;;;;;;142.0;Belgium;Heverlee;;;;;;#426;;25767.0;;2021-02;2021-06;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-29;2021-02-04;2021-02-04;;;;;;;;;;6.0;Ireland;Donegal;;;;1.0;107743;;;25392.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-29;2021-02-04;2021-02-04;;;;;;;;;;6.0;Ireland;Donegal;;;;1.0;114154;;;25392.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-29;2021-02-04;2021-02-04;;;;;;;;;;6.0;Ireland;Donegal;;;;1.0;111711;;;25392.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-29;2021-02-04;2021-02-04;;;;;;;;;;6.0;Ireland;Donegal;;;;1.0;111777;;;25392.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-29;2021-02-04;2021-02-04;;;;;;;;;;6.0;Ireland;Donegal;;;;1.0;111359;;;25392.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-29;2021-02-04;2021-02-04;;;;;;;;;;6.0;Ireland;Donegal;;;;1.0;110551;;;25392.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-29;2021-02-04;2021-02-04;;;;;;;;;;6.0;Ireland;Donegal;;;;1.0;107702;;;25392.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-29;2021-02-04;2021-02-04;;;;;;;;;;6.0;Ireland;Donegal;;;;1.0;110506;;;25392.0;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-29;2021-02-04;2021-02-09;;;;;;;;;;11.0;Ireland;Donegal;;;;1.0;110464;;;25392.0;;2021-01;2021-02;2021;2021.0
TestLine Clinical Diagnostics s.r.o.;PDC;60;;1.0;S5/S11;2021-02-01;;2021-02-03;;;;;;;;;;2.0;Czech Republic;Brno-Kralove Pole;;;;1.0;81866;;;25571.0;;2021-02;2021-02;2021;2021.0
TestLine Clinical Diagnostics s.r.o.;PDC;60;;1.0;S5/S11;2021-02-01;;2021-02-03;;;;;;;;;;2.0;Czech Republic;Brno-Kralove Pole;;;;1.0;92658;;;25571.0;;2021-02;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-25;;2021-02-04;;Recondition 93870;;;;;;;;10.0;UK;Witney;;;;1.0;;;;;;2021-01;2021-02;2021;2021.0
ADC;PDC;80;T2;1.0;S3;2021-01-25;;2021-02-04;;Recondition 96182;;;;;;;;10.0;UK;Witney;;;;1.0;;;;;;2021-01;2021-02;2021;2021.0
Aryballe Technologies;PDC;70;T2;2.0;S5/S11;2021-02-03;2021-04-28;2021-05-03;;;;;;;;;;89.0;France;Grenoble;;;;;;C21-011;;25768.0;;2021-02;2021-05;2021;2021.0
Scienion Ltd;PDC;FAT;;3.0;S5/S11;2021-01-28;;2021-02-05;98789, 65972, 94784;Email Gareth 28.01.21;;;;;;;;8.0;UK;Chichester;;;1.0;;;Gareth Email 28.01.21;;;;2021-01;2021-02;2021;2021.0
Scienion GmbH;PDC;FAT;;5.0;S5/S11;2021-01-18;2021-01-29;2021-01-22;94007, 93968, 89282, 73626, 83736;;;;;;;;;4.0;Germany;Berlin;;;;;;Email Wolfgang 18.01.21;;;;2021-01;2021-01;2021;2021.0
Scienion GmbH;PDC;FAT;;5.0;S5/S11;2021-01-18;2021-04-12;2021-07-09;107467, 101659, 100895, 109238, 109915;;;;;;;;;172.0;Germany;Berlin;;;;;;Email Wolfgang 18.01.21;;;;2021-01;2021-07;2021;2021.0
Scienion GmbH;PDC;FAT;;5.0;S5/S11;2021-01-18;2021-07-12;2021-10-07;48617, 33190, 38067, 66407, 44362;;;;;;;;;262.0;Germany;Berlin;;;;;;Email Wolfgang 18.01.21;;;;2021-01;2021-10;2021;2021.0
Scienion GmbH;PDC;FAT;;5.0;S5/S11;2021-01-18;2021-10-12;2021-10-07;46802, 16170, 15900, 47696, 52147;;;;;;;;;262.0;Germany;Berlin;;;;;;Email Wolfgang 18.01.21;;;;2021-01;2021-10;2021;2021.0
Scienion Inc;PDC;FAT;;5.0;S5/S11;2021-01-06;;2021-01-22;103314, 85072, 111673, 93824, 107465;;;;;;;;;16.0;USA;Tempe;;;;;;Email Simon 06.01.21;;25722;;2021-01;2021-01;2021;2021.0
Randox Teoranta;PDC;80;;10.0;S5/S11;2021-02-05;2021-04-30;2021-04-13;Part 1;;;;;;;;;67.0;Ireland;Dungloe;;;;;;522889;;25791.0;;2021-02;2021-04;2021;2021.0
Duke University Healthsystems Inc;PDC;70;T3;2.0;S5/S11;2021-02-04;2021-04-29;2021-06-17;;;;;;;;;;133.0;USA;Durham;;1.0;;;;4550974173;100547;25780.0;;2021-02;2021-06;2021;2021.0
Siemens Healthcare Diagnostics;PDC;80;T3;2.0;S5/S11;2021-02-08;2021-04-29;2021-04-01;;;;;;;;;;52.0;USA;Mishawaka;;1.0;;;;20210204Siemens;100546;25781.0;;2021-02;2021-04;2021;2021.0
Randox Teoranta;PDC;80;;1.0;S5/S11;2021-02-08;2021-02-12;2021-02-11;;;;;;;;;;3.0;Ireland;Dungloe;;;;1.0;100683;522420;;25616.0;;2021-02;2021-02;2021;2021.0
Randox Teoranta;PDC;80;;1.0;S5/S11;2021-02-08;2021-02-12;2021-02-11;;;;;;;;;;3.0;Ireland;Dungloe;;;;1.0;100476;522420;;25616.0;;2021-02;2021-02;2021;2021.0
Scienion GmbH;PDC;80;;2.0;S5/S11;2021-02-04;2021-04-29;2021-06-18;Dummy-Set versendet am 2021-05-10;Maschinen für Inc Lager;;1.0;;CO F1.4;;1;2;134.0;USA;Tempe;;;;;;20200204cellenONE II;100545;25783.0;;2021-02;2021-06;2021;2021.0
Scienion GmbH;PDC-C;CS;;1.0;S5/S11;2021-02-04;2021-04-29;2021-06-18;Dummy-Set versendet am 2021-05-10;Maschinen für Inc Lager;;1.0;;CO F1.4;;1;2;134.0;USA;Tempe;;;;;;20200204cellenONE I;100545;25782.0;;2021-02;2021-06;2021;2021.0
Scienion GmbH;PDC-C;CS;;1.0;S5/S11;2021-02-04;2021-04-29;2021-06-18;;Maschinen für Inc Lager;;1.0;;CO F1.4;;;2;134.0;USA;Tempe;;;;;;20200204cellenONE II;100545;25783.0;;2021-02;2021-06;2021;2021.0
RIVM;PDC;70;T3;1.0;S5/S11;2021-01-19;2021-04-13;2021-05-06;;;;;;;;;;107.0;Netherlands;Bilthoven;;;;;;3910142628;;25755.0;;2021-01;2021-05;2021;2021.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2021-02-02;2021-03-17;2021-05-19;;Call off MAR;;;;;;;;106.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2021-02;2021-05;2021;2021.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2021-04-01;2021-04-14;2021-06-11;;Call off APR;;;;;;;;71.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2021-04;2021-06;2021;2021.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2021-05-01;2021-06-18;2021-06-18;;Call off MAY;;;;;;;;48.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2021-05;2021-06;2021;2021.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2021-06-01;2021-06-17;2021-07-22;;Call off JUNE;;;;;;;;51.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2021-06;2021-07;2021;2021.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2021-07-01;2021-07-16;2021-07-30;;Call off JULY;;;;;;;;29.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2021-07;2021-07;2021;2021.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2021-08-01;2021-08-18;2021-08-12;;Call off AUG;;;;;;;;11.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2021-08;2021-08;2021;2021.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2021-09-01;2021-09-17;2021-09-10;;Call off SEPT;;;;;;;;9.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2021-09;2021-09;2021;2021.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2021-10-01;2021-10-18;2021-10-13;;Call off OCT;;;;;;;;12.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2021-10;2021-10;2021;2021.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2021-11-01;2021-11-18;2021-11-10;;Call off NOV;;;;;;;;9.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2021-11;2021-11;2021;2021.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2021-12-01;2021-12-17;2021-12-16;;Call off DEC;;;;;;;;15.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2021-12;2021-12;2021;2021.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2022-01-01;2022-01-14;2022-01-20;;Call off JAN;;;;;;;;19.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2022-01;2022-01;2022;2022.0
Luminex Operation;PDC;80;T1;5.0;S5/S11;2022-02-01;2022-02-17;2022-02-25;;Call off FEB;;;;;;;;24.0;USA;Northbrook;;1.0;;;;137095;;25788;201706.0;2022-02;2022-02;2022;2022.0
BioTT;PDC;60;T1;2.0;S3;2021-02-09;2021-05-04;2021-05-10;;;;;;;;;;90.0;Italy;Milano;;;;;;05-PO-20210204-01;;25792.0;;2021-02;2021-05;2021;2021.0
ADC;PDC;90;T3;5.0;S3;2021-02-08;2021-05-03;2021-06-04;;;;;;;;;;116.0;USA;Alameda;;1.0;;;;4700743781;;25793.0;201710.0;2021-02;2021-06;2021;2021.0
Invitae Corporation;PDC;80;T1;6.0;S5/S11;2021-02-08;2021-07-30;2021-07-23;Part 1;;;;;;;;;165.0;USA;San Francisco;;1.0;;;;14693;100551;25807.0;201711.0;2021-02;2021-07;2021;2021.0
Invitae Corporation;PDC;80;T1;1.0;S5/S11;2021-02-09;2021-02-16;2021-02-15;;;;;;;;;;6.0;USA;San Francisco;;1.0;;1.0;52582;;;25065.0;;2021-02;2021-02;2021;2021.0
Invitae Corporation;PDC;80;T1;1.0;S5/S11;2021-02-09;2021-02-16;2021-02-15;;;;;;;;;;6.0;USA;San Francisco;;1.0;;1.0;73943;;;25065.0;;2021-02;2021-02;2021;2021.0
Invitae Corporation;PDC;80;T1;1.0;S5/S11;2021-02-09;2021-02-16;2021-02-15;;;;;;;;;;6.0;USA;San Francisco;;1.0;;1.0;65637;;;25065.0;;2021-02;2021-02;2021;2021.0
Invitae Corporation;PDC;80;T1;1.0;S5/S11;2021-02-09;2021-02-16;2021-02-15;;;;;;;;;;6.0;USA;San Francisco;;1.0;;1.0;65637;;;25065.0;;2021-02;2021-02;2021;2021.0
RosChemAnalitica LLC;PDC;70;;1.0;S5/S11;2021-02-09;2021-02-16;2021-02-22;;LI20205724;;;;;;;;13.0;Russia;St. Petersburg;;;;1.0;106394;;;25128.0;;2021-02;2021-02;2021;2021.0
Dr. Fooke - Achterrath Laboratorien GmbH;PDC;70;T3;1.0;S5/S11;2021-02-11;;2021-03-16;;;;;;;;;;33.0;Germany;Neuss;;;;1.0;84916;B200223;;25231.0;;2021-02;2021-03;2021;2021.0
Dr. Fooke - Achterrath Laboratorien GmbH;PDC;70;T3;1.0;S5/S11;2021-02-11;;2021-03-16;;;;;;;;;;33.0;Germany;Neuss;;;;1.0;93241;B200563;;24972.0;;2021-02;2021-03;2021;2021.0
Qorvo Biotechnologies LLC;PDC;70;T4;8.0;S5/S11;2021-02-09;2021-07-23;2021-08-06;;;;;;;;;;178.0;USA;Plymouth;;1.0;;;;2375245;100556;25813;201715.0;2021-02;2021-08;2021;2021.0
Genalyte Inc;PDC;70;;2.0;S5/S11;2021-02-09;2021-05-04;2021-05-21;Send to SCN INC!;Sent from SCN INC!;;;;;;;;101.0;USA;San Diego;;1.0;;;;#435;100555;25812.0;;2021-02;2021-05;2021;2021.0
Genalyte Inc;PDC;70;T1;2.0;S5/S11;2021-02-09;2021-05-04;2021-05-21;;;;;;;;;;101.0;USA;San Diego;;1.0;;;;#435;100555;25812.0;;2021-02;2021-05;2021;2021.0
Siemens Healthcare Diagnostics;PDC;90;T3;2.0;S5/S11;2021-02-12;;2021-02-15;;;;;;;;;;3.0;USA;Mishawaka;;1.0;;;;2 PDC 90s Paid CC;100563;25803.0;;2021-02;2021-02;2021;2021.0
Pacific Northwest National Laboratory;PDC;90;;1.0;S5/S11;2021-02-10;2021-07-09;2021-10-21;;;;;;;;;;253.0;USA;Richland;;1.0;;;;#436;100558;25814.0;;2021-02;2021-10;2021;2021.0
Pacific Northwest National Laboratory;PDC-C;CM;;1.0;S5/S11;2021-02-10;2021-07-09;2021-09-30;;;;;;;;;;232.0;USA;Richland;;1.0;;;;#436;100558;25814.0;;2021-02;2021-09;2021;2021.0
Pacific Northwest National Laboratory;PDC-C;CL;;1.0;S5/S11;2021-02-10;2021-07-09;2021-09-30;;;;;;;;;;232.0;USA;Richland;;1.0;;;;#436;100558;25814.0;;2021-02;2021-09;2021;2021.0
Cedars-Sinai;PDC-C;CM;;1.0;S5/S11;2021-02-12;2021-05-07;2021-06-04;;;;;;;;;;112.0;USA;Los Angeles;;1.0;;;;1805577;100566;25818.0;;2021-02;2021-06;2021;2021.0
Cedars-Sinai;PDC-C;CL;;1.0;S5/S11;2021-02-12;2021-05-07;2021-06-04;;;;;;;;;;112.0;USA;Los Angeles;;1.0;;;;1805577;100566;25818.0;;2021-02;2021-06;2021;2021.0
Scienion Ltd;PDC;70;T2;2.0;S5/S11;2021-02-09;;2021-06-10;;;;1.0;;S3;;1;1;121.0;UK;Chichester;;;1.0;;;17;;25798.0;;2021-02;2021-06;2021;2021.0
GenMark Diagnostics Inc;PDC;80;T1;10.0;S5/S11;2021-02-12;2021-05-10;2021-06-04;Part 1;;;;;;;;;112.0;USA;Carlsbad;;1.0;;;;53665;100562;25816.0;201720.0;2021-02;2021-06;2021;2021.0
Queen's University Belfast;PDC;70;T2;1.0;S5/S11;2021-02-15;2021-05-10;2021-04-26;;;;;;;;;;70.0;UK;Belfast;;;;;;58173251;;25820.0;;2021-02;2021-04;2021;2021.0
Bio Palette Ltd;PDC;70;T1;3.0;S5/S11;2021-02-09;2021-05-04;2021-05-18;;Geometriy and parameters should be similar to 99296;Mir Biotech;;;;;;;98.0;Russia;St. Petersburg;;;;;;2809929;;25857.0;;2021-02;2021-05;2021;2021.0
Bio Palette Ltd;PDC;70;T3;3.0;S5/S11;2021-02-09;2021-05-04;2021-05-18;;Geometriy and parameters should be similar to 99296;Mir Biotech;;;;;;;98.0;Russia;St. Petersburg;;;;;;2809929;;25857.0;;2021-02;2021-05;2021;2021.0
