;customer_id;product_family;size_new;coating_new;nozzle;price_of_nozzle;amount;machine_type;price_of_machine;date_order;date_delivery_is;delivery_time;locality_country;locality_city;replacement_delivery;sales_revenue
837;224;P1;20;B3;P1_20_B3;750;3.0;none;0;2021-01-19;2021-06-18;150.0;USA;Houston;0.0;2250.0
838;224;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-01-19;2021-06-18;150.0;USA;Houston;0.0;750.0
839;220;P1;30;B0;P1_30_B0;750;27.0;none;0;2021-01-14;2021-03-30;75.0;Ireland;Dungloe;0.0;20250.0
840;182;P1;30;B4;P1_30_B4;800;6.0;none;0;2021-01-18;2021-04-21;93.0;Finnland;Espoo;0.0;4800.0
841;75;P3;N2;B2;P3_N2_B2;700;1.0;M2;35000;2021-01-22;2021-08-30;220.0;USA;Durham;0.0;35700.0
842;75;P3;N1;B2;P3_N1_B2;700;1.0;M2;35000;2021-01-22;2021-08-30;220.0;USA;Durham;0.0;35700.0
843;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-25;2021-02-09;15.0;UK;Witney;1.0;750.0
844;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-25;2021-02-09;15.0;UK;Witney;1.0;750.0
845;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-25;2021-02-09;15.0;UK;Witney;1.0;750.0
846;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-25;2021-02-09;15.0;UK;Witney;1.0;750.0
847;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-25;2021-02-09;15.0;UK;Witney;1.0;750.0
848;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-25;2021-02-04;10.0;UK;Witney;1.0;750.0
849;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-25;2021-02-04;10.0;UK;Witney;1.0;750.0
850;193;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-01-26;2021-02-23;28.0;Ireland;Dublin;0.0;3750.0
851;193;P1;20;B1;P1_20_B1;750;2.0;none;0;2021-01-26;2021-05-17;111.0;Ireland;Dublin;0.0;1500.0
852;193;P1;20;B1;P1_20_B1;750;4.0;none;0;2021-01-26;2021-04-20;84.0;Ireland;Dublin;0.0;3000.0
853;98;P1;20;B0;P1_20_B0;750;4.0;none;0;2021-01-26;2021-03-03;36.0;Austria;Rainbach;0.0;3000.0
854;237;P1;30;B3;P1_30_B3;750;1.0;none;0;2021-01-26;2022-05-19;478.0;USA;Tempe;0.0;750.0
855;280;P1;30;B1;P1_30_B1;750;2.0;none;0;2021-01-26;2021-06-10;135.0;Belgium;Ougree;0.0;1500.0
856;280;P1;30;B2;P1_30_B2;750;10.0;none;0;2021-01-26;2021-06-10;135.0;Belgium;Ougree;0.0;7500.0
857;280;P1;30;B3;P1_30_B3;750;2.0;none;0;2021-01-26;2021-06-10;135.0;Belgium;Ougree;0.0;1500.0
858;303;P1;40;B2;P1_40_B2;750;6.0;none;0;2021-01-25;2021-06-29;155.0;Spain;Granada;0.0;4500.0
859;220;P1;30;B0;P1_30_B0;750;16.0;none;0;2020-11-24;2021-03-01;97.0;Ireland;Dungloe;0.0;12000.0
860;201;P1;20;B0;P1_20_B0;750;1.0;none;0;2020-12-02;2021-03-17;105.0;Netherlands;Hertogenbosch;0.0;750.0
861;67;P1;30;B3;P1_30_B3;750;2.0;none;0;2021-01-29;2021-07-06;158.0;Belgium;;0.0;1500.0
862;114;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-01-29;2021-03-12;42.0;USA;Boxborough;0.0;750.0
863;114;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-29;2022-05-14;470.0;USA;Boxborough;0.0;750.0
864;317;P1;40;B0;P1_40_B0;750;4.0;none;0;2021-02-01;2021-04-26;84.0;Spain;San Sebastian;0.0;3000.0
865;243;P1;30;B3;P1_30_B3;750;10.0;none;0;2021-02-01;2021-05-25;113.0;Netherlands;Eindhoven;0.0;7500.0
866;301;P1;40;B3;P1_40_B3;750;2.0;not a machine;0;2021-02-01;2021-02-01;0.0;UK;London;0.0;1500.0
867;301;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-02-01;2021-03-18;45.0;UK;London;0.0;3000.0
868;301;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-02-01;2021-03-18;45.0;UK;London;0.0;3000.0
869;301;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-02-01;2021-03-18;45.0;UK;London;0.0;3000.0
870;150;P1;20;B1;P1_20_B1;750;3.0;none;0;2021-02-02;2021-04-20;77.0;UK;Hertfordshire;0.0;2250.0
871;24;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2021-02-02;2021-05-28;115.0;UK;Macclesfield;0.0;700.0
872;177;P1;20;B3;P1_20_B3;750;2.0;none;0;2021-02-01;2021-05-06;94.0;Belgium;Heverlee;0.0;1500.0
873;177;P1;50;B3;P1_50_B3;750;2.0;none;0;2021-02-01;2021-06-23;142.0;Belgium;Heverlee;0.0;1500.0
874;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-29;2021-02-04;6.0;Ireland;Donegal;1.0;750.0
875;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-29;2021-02-04;6.0;Ireland;Donegal;1.0;750.0
876;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-29;2021-02-04;6.0;Ireland;Donegal;1.0;750.0
877;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-29;2021-02-04;6.0;Ireland;Donegal;1.0;750.0
878;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-29;2021-02-04;6.0;Ireland;Donegal;1.0;750.0
879;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-29;2021-02-04;6.0;Ireland;Donegal;1.0;750.0
880;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-29;2021-02-04;6.0;Ireland;Donegal;1.0;750.0
881;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-29;2021-02-04;6.0;Ireland;Donegal;1.0;750.0
882;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-29;2021-02-09;11.0;Ireland;Donegal;1.0;750.0
883;253;P1;10;B0;P1_10_B0;750;1.0;none;0;2021-02-01;2021-02-03;2.0;Czech Republic;Brno-Kralove Pole;1.0;750.0
884;253;P1;10;B0;P1_10_B0;750;1.0;none;0;2021-02-01;2021-02-03;2.0;Czech Republic;Brno-Kralove Pole;1.0;750.0
885;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-25;2021-02-04;10.0;UK;Witney;1.0;750.0
886;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-01-25;2021-02-04;10.0;UK;Witney;1.0;750.0
887;22;P1;20;B2;P1_20_B2;750;2.0;none;0;2021-02-03;2021-05-03;89.0;France;Grenoble;0.0;1500.0
888;238;P1;X2;B0;P1_X2_B0;50;3.0;none;0;2021-01-28;2021-02-05;8.0;UK;Chichester;0.0;150.0
889;236;P1;X2;B0;P1_X2_B0;50;5.0;none;0;2021-01-18;2021-01-22;4.0;Germany;Berlin;0.0;250.0
890;236;P1;X2;B0;P1_X2_B0;50;5.0;none;0;2021-01-18;2021-07-09;172.0;Germany;Berlin;0.0;250.0
891;236;P1;X2;B0;P1_X2_B0;50;5.0;none;0;2021-01-18;2021-10-07;262.0;Germany;Berlin;0.0;250.0
892;236;P1;X2;B0;P1_X2_B0;50;5.0;none;0;2021-01-18;2021-10-07;262.0;Germany;Berlin;0.0;250.0
893;237;P1;X2;B0;P1_X2_B0;50;5.0;none;0;2021-01-06;2021-01-22;16.0;USA;Tempe;0.0;250.0
894;220;P1;30;B0;P1_30_B0;750;10.0;none;0;2021-02-05;2021-04-13;67.0;Ireland;Dungloe;0.0;7500.0
895;75;P1;20;B3;P1_20_B3;750;2.0;none;0;2021-02-04;2021-06-17;133.0;USA;Durham;0.0;1500.0
896;242;P1;30;B3;P1_30_B3;750;2.0;none;0;2021-02-08;2021-04-01;52.0;USA;Mishawaka;0.0;1500.0
897;220;P1;30;B0;P1_30_B0;750;1.0;none;0;2021-02-08;2021-02-11;3.0;Ireland;Dungloe;1.0;750.0
898;220;P1;30;B0;P1_30_B0;750;1.0;none;0;2021-02-08;2021-02-11;3.0;Ireland;Dungloe;1.0;750.0
899;236;P1;30;B0;P1_30_B0;750;2.0;M7;55000;2021-02-04;2021-06-18;134.0;USA;Tempe;0.0;56500.0
900;236;P2;C1;B0;P2_C1_B0;700;1.0;M7;55000;2021-02-04;2021-06-18;134.0;USA;Tempe;0.0;55700.0
901;236;P2;C1;B0;P2_C1_B0;700;1.0;M7;55000;2021-02-04;2021-06-18;134.0;USA;Tempe;0.0;55700.0
902;218;P1;20;B3;P1_20_B3;750;1.0;none;0;2021-01-19;2021-05-06;107.0;Netherlands;Bilthoven;0.0;750.0
903;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2021-02-02;2021-05-19;106.0;USA;Northbrook;0.0;3750.0
904;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2021-04-01;2021-06-11;71.0;USA;Northbrook;0.0;3750.0
905;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2021-05-01;2021-06-18;48.0;USA;Northbrook;0.0;3750.0
906;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2021-06-01;2021-07-22;51.0;USA;Northbrook;0.0;3750.0
907;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2021-07-01;2021-07-30;29.0;USA;Northbrook;0.0;3750.0
908;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2021-08-01;2021-08-12;11.0;USA;Northbrook;0.0;3750.0
909;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2021-09-01;2021-09-10;9.0;USA;Northbrook;0.0;3750.0
910;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2021-10-01;2021-10-13;12.0;USA;Northbrook;0.0;3750.0
911;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2021-11-01;2021-11-10;9.0;USA;Northbrook;0.0;3750.0
912;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2021-12-01;2021-12-16;15.0;USA;Northbrook;0.0;3750.0
913;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2022-01-01;2022-01-20;19.0;USA;Northbrook;0.0;3750.0
914;158;P1;30;B1;P1_30_B1;750;5.0;none;0;2022-02-01;2022-02-25;24.0;USA;Northbrook;0.0;3750.0
915;38;P1;10;B1;P1_10_B1;750;2.0;none;0;2021-02-09;2021-05-10;90.0;Italy;Milano;0.0;1500.0
916;2;P1;40;B3;P1_40_B3;750;5.0;none;0;2021-02-08;2021-06-04;116.0;USA;Alameda;0.0;3750.0
917;140;P1;30;B1;P1_30_B1;750;6.0;none;0;2021-02-08;2021-07-23;165.0;USA;San Francisco;0.0;4500.0
918;140;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-02-09;2021-02-15;6.0;USA;San Francisco;1.0;750.0
919;140;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-02-09;2021-02-15;6.0;USA;San Francisco;1.0;750.0
920;140;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-02-09;2021-02-15;6.0;USA;San Francisco;1.0;750.0
921;140;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-02-09;2021-02-15;6.0;USA;San Francisco;1.0;750.0
922;227;P1;20;B0;P1_20_B0;750;1.0;none;0;2021-02-09;2021-02-22;13.0;Russia;St. Petersburg;1.0;750.0
923;74;P1;20;B3;P1_20_B3;750;1.0;none;0;2021-02-11;2021-03-16;33.0;Germany;Neuss;1.0;750.0
924;74;P1;20;B3;P1_20_B3;750;1.0;none;0;2021-02-11;2021-03-16;33.0;Germany;Neuss;1.0;750.0
925;207;P1;20;B4;P1_20_B4;800;8.0;none;0;2021-02-09;2021-08-06;178.0;USA;Plymouth;0.0;6400.0
926;101;P1;20;B0;P1_20_B0;750;2.0;none;0;2021-02-09;2021-05-21;101.0;USA;San Diego;0.0;1500.0
927;101;P1;20;B1;P1_20_B1;750;2.0;none;0;2021-02-09;2021-05-21;101.0;USA;San Diego;0.0;1500.0
928;242;P1;40;B3;P1_40_B3;750;2.0;none;0;2021-02-12;2021-02-15;3.0;USA;Mishawaka;0.0;1500.0
929;199;P1;40;B0;P1_40_B0;750;1.0;none;0;2021-02-10;2021-10-21;253.0;USA;Richland;0.0;750.0
930;199;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2021-02-10;2021-09-30;232.0;USA;Richland;0.0;700.0
931;199;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2021-02-10;2021-09-30;232.0;USA;Richland;0.0;700.0
932;55;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2021-02-12;2021-06-04;112.0;USA;Los Angeles;0.0;700.0
933;55;P2;C3;B0;P2_C3_B0;700;1.0;none;0;2021-02-12;2021-06-04;112.0;USA;Los Angeles;0.0;700.0
934;238;P1;20;B2;P1_20_B2;750;2.0;M1;40000;2021-02-09;2021-06-10;121.0;UK;Chichester;0.0;41500.0
935;100;P1;30;B1;P1_30_B1;750;10.0;none;0;2021-02-12;2021-06-04;112.0;USA;Carlsbad;0.0;7500.0
936;212;P1;20;B2;P1_20_B2;750;1.0;none;0;2021-02-15;2021-04-26;70.0;UK;Belfast;0.0;750.0
937;36;P1;20;B1;P1_20_B1;750;3.0;none;0;2021-02-09;2021-05-18;98.0;Russia;St. Petersburg;0.0;2250.0
938;36;P1;20;B3;P1_20_B3;750;3.0;none;0;2021-02-09;2021-05-18;98.0;Russia;St. Petersburg;0.0;2250.0
939;311;P1;30;B0;P1_30_B0;750;3.0;none;0;2021-02-15;2021-06-10;115.0;Thailand;Bangkok;0.0;2250.0
940;74;P1;X4;B0;P1_X4_B0;50;1.0;none;0;2021-02-16;2021-07-16;150.0;Germany;Neuss;0.0;50.0
941;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-03-01;2021-04-29;59.0;UK;Witney;0.0;15000.0
942;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-05-01;2021-06-23;53.0;UK;Witney;0.0;15000.0
943;2;P1;30;B2;P1_30_B2;750;5.0;none;0;2021-06-01;2021-07-26;55.0;UK;Witney;0.0;3750.0
944;2;P1;30;B2;P1_30_B2;750;5.0;none;0;2021-07-01;2021-08-16;46.0;UK;Witney;0.0;3750.0
945;2;P1;30;B2;P1_30_B2;750;30.0;none;0;2021-08-01;2021-10-01;61.0;UK;Witney;0.0;22500.0
946;2;P1;30;B2;P1_30_B2;750;15.0;none;0;2021-09-01;2021-10-27;56.0;UK;Witney;0.0;11250.0
947;2;P1;30;B2;P1_30_B2;750;15.0;none;0;2021-10-01;2021-11-26;56.0;UK;Witney;0.0;11250.0
948;2;P1;30;B2;P1_30_B2;750;10.0;none;0;2021-11-01;2022-01-11;71.0;UK;Witney;0.0;7500.0
949;2;P1;30;B2;P1_30_B2;750;20.0;none;0;2021-12-01;2022-03-01;90.0;UK;Witney;0.0;15000.0
950;66;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-02-16;2021-07-13;147.0;Austria;Valentin;0.0;750.0
951;2;P1;30;B2;P1_30_B2;750;6.0;M0;25000;2020-11-26;2021-03-05;99.0;UK;Witney;0.0;29500.0
952;56;P2;C2;B0;P2_C2_B0;700;2.0;M8;60000;2021-02-04;2021-06-04;120.0;Sweden;Göteborg;0.0;61400.0
953;56;P1;30;B2;P1_30_B2;750;1.0;M3;100000;2021-02-04;2021-05-11;96.0;Sweden;Göteborg;0.0;100750.0
954;220;P1;30;B0;P1_30_B0;750;1.0;none;0;2021-02-18;2021-02-18;0.0;Ireland;Dungloe;1.0;750.0
955;52;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-02-15;2021-06-10;115.0;Switzerland;Zwingen;0.0;3000.0
956;238;P1;20;B1;P1_20_B1;750;8.0;none;0;2021-02-19;2021-03-23;32.0;UK;Chichester;0.0;6000.0
957;238;P1;20;B2;P1_20_B2;750;4.0;none;0;2021-02-19;2021-03-23;32.0;UK;Chichester;0.0;3000.0
958;105;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-02-23;2021-02-25;2.0;Spain;Madrid;1.0;750.0
959;193;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-02-21;2021-02-24;3.0;Ireland;Dublin;1.0;750.0
960;193;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-02-21;2021-02-24;3.0;Ireland;Dublin;1.0;750.0
961;193;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-02-21;2021-02-24;3.0;Ireland;Dublin;1.0;750.0
962;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-02-22;2021-04-21;58.0;Finnland;Espoo;0.0;3750.0
963;232;P1;20;B0;P1_20_B0;750;5.0;M3;100000;2020-12-03;2022-02-02;426.0;Canada;Toronto;0.0;103750.0
965;220;P1;30;B0;P1_30_B0;750;1.0;none;0;2021-02-24;2021-02-24;0.0;Ireland;Dungloe;1.0;750.0
966;91;P1;10;B2;P1_10_B2;750;1.0;none;0;2021-02-11;2021-02-24;13.0;China;Shenzhen;1.0;750.0
967;105;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-02-23;2021-02-25;2.0;Spain;Madrid;1.0;750.0
968;98;P1;20;B0;P1_20_B0;750;5.0;none;0;2021-02-25;2021-06-10;105.0;Austria;Rainbach;0.0;3750.0
969;58;P2;C3;B0;P2_C3_B0;700;4.0;none;0;2021-02-23;2022-02-07;349.0;France;Lyon;0.0;2800.0
970;58;P1;X3;B0;P1_X3_B0;50;20.0;none;0;2021-02-23;2021-03-01;6.0;France;Lyon;0.0;1000.0
971;307;P1;10;B0;P1_10_B0;750;2.0;M1;40000;2021-02-23;2021-02-25;2.0;Israel;Rehovot;0.0;41500.0
972;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-02-25;2021-02-26;1.0;UK;Witney;1.0;750.0
973;242;P1;30;B4;P1_30_B4;800;4.0;none;0;2021-02-24;2021-04-26;61.0;USA;Mishawaka;0.0;3200.0
974;242;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-04-01;2021-05-10;39.0;USA;Mishawaka;0.0;3000.0
975;242;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-06-01;2021-07-15;44.0;USA;Mishawaka;0.0;3000.0
976;242;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-05-01;2021-07-14;74.0;USA;Mishawaka;0.0;3000.0
977;242;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-07-01;2021-07-16;15.0;USA;Mishawaka;0.0;3000.0
978;242;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-08-01;2021-09-07;37.0;USA;Mishawaka;0.0;3000.0
979;242;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-09-01;2021-09-22;21.0;USA;Mishawaka;0.0;3000.0
980;242;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-10-01;2021-10-29;28.0;USA;Mishawaka;0.0;3000.0
981;242;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-11-01;2021-11-30;29.0;USA;Mishawaka;0.0;3000.0
982;242;P1;30;B3;P1_30_B3;750;4.0;none;0;2021-12-01;2021-12-08;7.0;USA;Mishawaka;0.0;3000.0
983;242;P1;30;B3;P1_30_B3;750;4.0;none;0;2022-01-01;2022-02-03;33.0;USA;Mishawaka;0.0;3000.0
984;242;P1;30;B3;P1_30_B3;750;4.0;none;0;2022-02-01;2022-02-11;10.0;USA;Mishawaka;0.0;3000.0
985;2;P1;30;B2;P1_30_B2;750;30.0;none;0;2020-12-01;2021-03-22;111.0;Ireland;Donegal;0.0;22500.0
986;17;P1;40;B3;P1_40_B3;750;1.0;none;0;2021-03-01;2021-03-05;4.0;USA;Fountain Valley;1.0;750.0
987;17;P1;40;B3;P1_40_B3;750;1.0;none;0;2021-03-01;2021-03-05;4.0;USA;Fountain Valley;1.0;750.0
988;296;P2;C2;B0;P2_C2_B0;700;4.0;M7;55000;2020-12-28;2021-06-04;158.0;Netherlands;Utrecht;0.0;57800.0
989;52;P1;50;B4;P1_50_B4;800;2.0;none;0;2021-02-24;2021-07-14;140.0;Switzerland;Zwingen;0.0;1600.0
990;119;P1;20;B3;P1_20_B3;750;1.0;none;0;2021-02-24;2021-05-14;79.0;Israel;Ness-Ziona;0.0;750.0
991;119;P1;20;B4;P1_20_B4;800;1.0;none;0;2021-02-24;2021-05-14;79.0;Israel;Ness-Ziona;0.0;800.0
992;20;P1;40;B1;P1_40_B1;750;1.0;none;0;2021-03-02;2021-03-17;15.0;USA;Tempe;1.0;750.0
993;98;P1;20;B0;P1_20_B0;750;1.0;none;0;2020-12-22;2021-06-18;178.0;Austria;Rainbach;0.0;750.0
994;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-03-03;2021-03-16;13.0;Ireland;Donegal;1.0;750.0
995;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-03-03;2021-03-16;13.0;Ireland;Donegal;1.0;750.0
996;218;P1;20;B3;P1_20_B3;750;1.0;none;0;2021-03-01;2021-06-18;109.0;Netherlands;Bilthoven;0.0;750.0
997;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-03-01;2021-05-17;77.0;Finnland;Espoo;0.0;3750.0
998;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-04-01;2021-05-17;46.0;Finnland;Espoo;0.0;3750.0
999;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-05-01;2021-05-18;17.0;Finnland;Espoo;0.0;3750.0
1000;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-06-01;2021-07-05;34.0;Finnland;Espoo;0.0;3750.0
1001;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-07-01;2021-07-23;22.0;Finnland;Espoo;0.0;3750.0
1002;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-08-01;2021-09-28;58.0;Finnland;Espoo;0.0;3750.0
1003;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-09-01;2021-09-30;29.0;Finnland;Espoo;0.0;3750.0
1004;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-10-01;2021-10-12;11.0;Finnland;Espoo;0.0;3750.0
1005;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-11-01;2021-11-23;22.0;Finnland;Espoo;0.0;3750.0
1006;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2021-12-01;2021-12-17;16.0;Finnland;Espoo;0.0;3750.0
1007;182;P1;20;B1;P1_20_B1;750;5.0;none;0;2022-01-01;2022-01-27;26.0;Finnland;Espoo;0.0;3750.0
1008;182;P1;30;B4;P1_30_B4;800;2.0;none;0;2021-05-01;2021-05-17;16.0;Finnland;Espoo;0.0;1600.0
1009;182;P1;30;B4;P1_30_B4;800;2.0;none;0;2021-07-01;2021-07-23;22.0;Finnland;Espoo;0.0;1600.0
1010;182;P1;30;B4;P1_30_B4;800;2.0;none;0;2021-09-01;2021-10-12;41.0;Finnland;Espoo;0.0;1600.0
1011;182;P1;30;B4;P1_30_B4;800;2.0;none;0;2021-11-01;2021-11-23;22.0;Finnland;Espoo;0.0;1600.0
1012;182;P1;30;B4;P1_30_B4;800;2.0;none;0;2022-01-01;2022-01-27;26.0;Finnland;Espoo;0.0;1600.0
1013;306;P2;C1;B0;P2_C1_B0;700;1.0;none;0;2021-03-04;2021-03-25;21.0;China;Shanghai;1.0;700.0
1014;193;P1;20;B1;P1_20_B1;750;7.0;none;0;2021-01-26;2021-03-25;58.0;Ireland;Dublin;0.0;5250.0
1015;3;P1;20;B2;P1_20_B2;750;1.0;M1;40000;2021-02-19;2021-04-13;53.0;Netherlands;Amsterdam;0.0;40750.0
1016;105;P1;20;B1;P1_20_B1;750;4.0;none;0;2021-03-03;2021-03-17;14.0;Spain;Madrid;0.0;3000.0
1017;52;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-03-04;2021-06-10;98.0;Switzerland;Zwingen;0.0;750.0
1018;2;P1;30;B2;P1_30_B2;750;18.0;M0;25000;2018-11-30;2021-03-26;847.0;UK;Witney;0.0;38500.0
1019;2;P1;30;B2;P1_30_B2;750;18.0;M0;25000;2018-11-30;2021-04-07;859.0;UK;Witney;0.0;38500.0
1020;243;P1;30;B3;P1_30_B3;750;8.0;none;0;2021-02-23;2021-04-08;44.0;Netherlands;Eindhoven;0.0;6000.0
1021;98;P1;20;B0;P1_20_B0;750;4.0;M3;100000;2021-03-04;2021-05-14;71.0;Austria;Rainbach;0.0;103000.0
1022;140;P1;30;B1;P1_30_B1;750;5.0;M3;100000;2021-03-08;2021-06-14;98.0;USA;San Francisco;0.0;103750.0
1023;140;P1;30;B1;P1_30_B1;750;5.0;M3;100000;2021-03-08;2021-06-14;98.0;USA;San Francisco;0.0;103750.0
1024;127;P1;30;B2;P1_30_B2;750;4.0;M3;100000;2021-03-05;2021-05-05;61.0;Lithuania;Vilnius;0.0;103000.0
1025;299;P1;20;B1;P1_20_B1;750;2.0;none;0;2021-03-08;2021-12-07;274.0;USA;Boulder;0.0;1500.0
1026;211;P2;C2;B0;P2_C2_B0;700;1.0;none;0;2021-03-08;2021-07-06;120.0;UK;London;0.0;700.0
1027;105;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-03-09;2021-03-11;2.0;Spain;Madrid;1.0;750.0
1028;105;P1;20;B1;P1_20_B1;750;1.0;none;0;2021-03-09;2021-03-11;2.0;Spain;Madrid;1.0;750.0
1029;158;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-03-11;2021-03-16;5.0;USA;Northbrook;1.0;750.0
1030;158;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-03-11;2021-03-16;5.0;USA;Northbrook;1.0;750.0
1031;158;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-03-11;2021-03-16;5.0;USA;Northbrook;1.0;750.0
1032;158;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-03-11;2021-03-16;5.0;USA;Northbrook;1.0;750.0
1033;158;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-03-11;2021-03-16;5.0;USA;Northbrook;1.0;750.0
1034;158;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-03-11;2021-03-16;5.0;USA;Northbrook;1.0;750.0
1035;158;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-03-11;2021-03-16;5.0;USA;Northbrook;1.0;750.0
1036;158;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-03-11;2021-03-16;5.0;USA;Northbrook;1.0;750.0
1037;158;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-03-11;2021-03-16;5.0;USA;Northbrook;1.0;750.0
1038;158;P1;30;B1;P1_30_B1;750;1.0;none;0;2021-03-11;2021-03-16;5.0;USA;Northbrook;1.0;750.0
1039;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-03-11;2021-03-16;5.0;Ireland;Donegal;1.0;750.0
1040;2;P1;30;B2;P1_30_B2;750;1.0;none;0;2021-03-11;2021-03-16;5.0;Ireland;Donegal;1.0;750.0
1041;97;P1;30;B3;P1_30_B3;750;3.0;none;0;2021-03-10;2021-06-14;96.0;Netherlands;Wijchen;0.0;2250.0
1042;97;P1;50;B4;P1_50_B4;800;2.0;none;0;2021-02-23;2021-07-14;141.0;Netherlands;Wijchen;0.0;1600.0
1043;237;P1;50;B2;P1_50_B2;750;1.0;none;0;2021-03-04;2022-02-08;341.0;USA;St. Louis;0.0;750.0
1044;128;P1;20;B3;P1_20_B3;750;4.0;none;0;2021-02-25;2021-06-18;113.0;Sweden;Lund;0.0;3000.0
1045;83;P1;20;B0;P1_20_B0;750;1.0;none;0;2021-02-08;2021-07-06;148.0;France;Lyon;0.0;750.0
1046;83;P1;20;B2;P1_20_B2;750;1.0;none;0;2021-02-08;2021-07-06;148.0;France;Lyon;0.0;750.0
